"huc12","areasqkm"
"180500020702",28.8702694167
"180400510402",71.2721304211
"180500021001",0.0449563766637
"180400100608",55.4499966835
"180500021001",0.189660457585
"180500021001",6.21803826392
"180500010203",80.8054716592
"180500021002",219.541826436
"180500020701",105.629476763
"180500050505",36.2821804115
"180500020801",0.0905350904022
"180500020801",0.000918245762343
"180500020801",0.000487121529776
"180500020801",0.00452982502897
"180500020801",0.00228215457938
"180400090103",59.4297609053
"180400030501",45.7797645399
"180400030502",145.447975971
"180500020801",0.0742262305117
"180500021001",2.18938786653
"180400090502",91.3641736952
"180500020902",27.2601360008
"180500020801",0.0465654251723
"180500020801",16.2444291031
"180500020801",0.00248668090382
"180500020801",0.00568221995027
"180500020801",0.0242382477723
"180500050101",56.0409927991
"180500020801",0.000646589321752
"180400510103",72.0654064006
"180500020801",1.68487004045
"180400030702",92.9773169248
"180400030302",53.3702892216
"180500010204",91.0843618978
"180400091101",60.1519017952
"180400510401",72.5746320949
"180400030803",98.0260364232
"180500020901",48.0075734345
"180400090504",91.4486917421
"180500010401",0.0789465975249
"180500010401",0.00189362773704
"180500020801",2.20578362329
"180500010401",2.05248079451
"180400090304",63.8630640018
"180400090202",64.8354244961
"180500010401",0.0567885095067
"180400090405",98.57668734
"180500010401",0.000163406783161
"180500010401",0.0740100338598
"180500010401",0.00540927278168
"180500010401",0.000156853854086
"180400091001",111.707559207
"180400510201",60.414643083
"180500010402",0.00388200172652
"180400090902",138.343031688
"180500010402",0.00292897989366
"180500010401",0.00624167610309
"180400100607",88.0303651172
"180400030605",268.47232301
"180500010401",0.0294293974312
"180500010401",0.00324162968295
"180500010402",0.00530788384726
"180500010402",0.0158900709282
"180500010401",0.00198518213065
"180500010401",0.0157447923281
"180500010302",85.3401119663
"180500010401",1.05376419792
"180500010401",0.0134945258143
"180500010301",91.2735847122
"180500010401",0.00835533729224
"180400030503",78.8942137613
"180500010401",0.00265524057162
"180500010401",0.00623210928731
"180500010401",0.000217519915553
"180500010401",0.00314348153212
"180500010401",0.000376896135307
"180400030303",63.2168580827
"180500010401",0.00354213561154
"180500010402",0.0373736035216
"180500010402",4.76561700069
"180500010401",0.00941591461193
"180500010401",0.000532985519803
"180500010401",0.000546732045764
"180400091003",46.6729746068
"180500010401",0.0189956210667
"180500010401",0.0113316629991
"180500010401",0.00123885682294
"180500010402",0.0678485880694
"180500010401",0.0011377139949
"180400510104",112.750045507
"180500010303",61.6665747717
"180500010401",0.0212390494549
"180500020801",0.0164000007425
"180500010401",0.0209555105423
"180500020801",0.211343603387
"180400030905",66.1063504618
"180500020801",0.0215628798489
"180500010401",37.0588850561
"180500020702",116.842173369
"180500020801",1.21169057123
"180400091103",100.011886294
"180500010402",0.0398637995928
"180500010402",0.232579203071
"180500010401",0.00129115565348
"180500010401",0.00310429667002
"180500050503",196.075827501
"180500010402",0.000642476022165
"180400030907",82.9057562659
"180500010402",0.0107173842736
"180400030301",76.6257172004
"180400091102",100.377473437
"180500020801",0.00252633370907
"180500020801",0.00037983811341
"180500010401",0.0009562640135
"180500010401",0.0105421146045
"180500010401",0.0448600237203
"180500010401",0.0253510742003
"180400030904",82.89624885
"180500020801",0.0461636331403
"180500050103",55.6173113458
"180400030504",127.615914894
"180400110308",121.613733999
"180500010402",0.109989574009
"180500010402",0.912768798327
"180500020801",0.0227601477396
"180400510101",51.3761937087
"180500010402",0.0836342061239
"180500010402",0.205142478781
"180500010402",0.0404475041895
"180500010402",0.044166246139
"180500010402",0.371699661109
"180500010401",1.14192796506
"180400030903",40.8524817301
"180400110304",43.8235354775
"180500020802",246.767219995
"180400090301",87.7582547878
"180400110307",87.7737748749
"180400090404",66.0685476323
"180400121104",56.0968207865
"180500020603",60.6854686111
"180400110301",72.1452957491
"180400100603",51.4058813852
"180400090201",128.196184255
"180400030402",73.4813267768
"180400110306",46.0574029158
"180400121105",85.8795979596
"180400100601",110.178086846
"180400030404",44.3358218247
"180400100602",44.1457731934
"180500010105",41.1963867512
"180400100604",104.240435176
"180400110305",78.4521515083
"180500050201",63.7705120111
"180400090503",115.199729945
"180500020606",29.4475417306
"180400090901",119.849151166
"180400110107",36.8543049617
"180400110105",55.4200572508
"180400090402",49.4633799593
"180500020401",78.3463861694
"180400090801",126.682951169
"180400030401",51.9432634002
"180400110103",85.0427585349
"180400100502",106.194619172
"180400030405",99.0450330916
"180400090403",105.702974887
"180400090401",47.6027268289
"180500010109",65.3264103503
"180400121101",41.7064221028
"180500010106",75.8958584442
"180500020602",80.3889534319
"180400121106",108.452585794
"180201630703",249.507909003
"180500050400",277.819205542
"180500020606",19.5714693754
"180500010401",263.166805159
"180500020604",51.1801197262
"180400110302",73.2656781357
"180400100404",118.988200066
"180400110106",86.7246080008
"180500050202",52.709356287
"180500050203",77.487656478
"180400121103",122.914366207
"180201630605",97.0893188059
"180500010108",8.24458307722
"180400110204",70.5582611942
"180400120903",51.2591473668
"180500010108",21.6373747342
"180400110303",55.2118251968
"180400120803",112.414398819
"180400121102",159.415979134
"180400120901",76.6714497509
"180400100501",114.512764465
"180201630604",102.014708101
"180400100201",64.8407235281
"180400110102",54.5342964216
"180500020801",278.063319498
"180400110202",90.9204710567
"180400110205",62.6170796296
"180400100202",53.884895434
"180400100403",93.057128246
"180500050303",134.077847403
"180400120802",69.0347781457
"180500020402",89.0168286293
"180400100305",133.79181206
"180400110201",43.1583677299
"180500020605",80.1586279001
"180500010108",65.0364741856
"180500020601",116.185899218
"180500010104",56.1119074324
"180500020501",77.0579117981
"180400110101",73.7348482312
"180500010107",112.175996994
"180500020302",49.4989574814
"180400100204",50.3312615309
"180400120703",74.7685530943
"180201630603",45.4620530834
"180500020502",71.7212470079
"180400130705",126.053306481
"180400100306",108.916856379
"180400100203",41.9974213642
"180400110203",55.420519722
"180500010101",45.6878990843
"180400100304",81.9531140922
"180500050302",98.2459336457
"180400100402",111.390204636
"180400120702",59.8828197481
"180400120902",99.4403857424
"180400130803",91.0201240287
"180400100205",91.6724685087
"180400130703",51.0375964397
"180500020303",72.9235124279
"180400120203",38.3686135404
"180400120801",59.6355078082
"180400120202",43.5254056306
"180201630505",65.4895254489
"180400120201",122.073355835
"180400121001",57.1994961734
"180201630504",71.7910493916
"180500010103",80.3384157237
"180400130802",55.9871345947
"180400100401",110.211418407
"180400130801",44.4558591981
"180400120701",91.4488017673
"180400120302",77.2025325433
"180101090201",90.8876568974
"180500010102",42.4563033112
"180201630503",74.9485039979
"180101100701",160.711303087
"180500020205",116.46753443
"180500020204",76.9186504473
"180201630502",45.5322348494
"180400121002",152.375529465
"180400120502",87.9118227159
"180201630702",115.064445092
"180400120301",61.6735787321
"180500020203",74.7534635219
"180400120604",70.7589732611
"180101090203",141.037501447
"180400100303",107.38403085
"180400120303",60.6135272844
"180400130704",105.738443324
"180400120402",75.0428602082
"180400120602",73.2550290566
"180400130702",56.1841602917
"180500020301",116.712320561
"180400100101",85.8176901293
"180400130701",58.1841736789
"180101100704",80.9207798139
"180201630404",42.0203137929
"180400130606",66.5775521535
"180201620501",42.9413289865
"180101100904",63.1323635428
"180400100102",91.3303656534
"180101100703",55.9416556337
"180500020103",57.7671652991
"180400120601",50.1109831102
"180101100901",98.41062003
"180400100302",159.28737964
"180400120501",98.9003288881
"180400130603",41.3283811296
"180201630602",80.5031459661
"180400100301",112.978882416
"180400120603",51.1041973079
"180201630501",116.90416711
"180101100702",144.166806673
"180400120405",73.4641081503
"180201630401",56.8156999931
"180400130605",90.6752803729
"180201630601",100.487523331
"180400120404",126.162892389
"180201620504",47.0177980405
"180400120403",48.5182212453
"180400130601",57.9837165414
"180201620401",111.502347385
"180400120106",113.253396071
"180201620503",77.8652017813
"180400130302",73.5589321093
"180101100903",142.351793132
"180201620403",88.6210342076
"180201630403",124.584628099
"180400130503",117.542264271
"180400130301",96.8064036653
"180400120102",86.1937353365
"180101100706",147.792836378
"180201630606",661.393646682
"180201620502",56.9495123392
"180400130604",97.6018844262
"180500020101",82.9727264085
"180101100705",69.2632356483
"180201630402",111.635213902
"180201630701",143.767485825
"180101100902",78.513574296
"180500020102",51.9326621593
"180400130403",63.4916284846
"180500020202",156.152117075
"180400120105",60.8656775097
"180101090101",51.2652216427
"180201630202",120.657763488
"180400120104",137.018361448
"180400130401",108.88889488
"180101100802",98.4810179713
"180101100506",59.8842661961
"180400130402",53.5468119318
"180201620202",90.8599413559
"180101100603",61.3445830561
"180400120401",136.289345069
"180201630201",77.5773868114
"180101100801",83.1165090653
"180400130404",123.929355534
"180400120101",53.8364385205
"180201110202",121.673501024
"180400130201",68.3691745175
"180201620402",141.424435579
"180400120103",55.0022066161
"180500020201",115.829741205
"180201630101",43.6033510346
"180101090102",73.8460438122
"180400130602",110.842217566
"180101100605",69.9126397115
"180201620203",82.4332599918
"180400130501",84.0730539227
"180201630203",124.132146255
"180400130202",111.969826505
"180201290103",45.1149048877
"180400130203",52.3365125961
"180201110303",59.0968883599
"180201620201",56.4791407389
"180101100505",58.6015153431
"180201290102",61.0388595196
"180201630102",78.1854513647
"180400130502",134.233068464
"180201110201",143.10702197
"180201110302",101.384172223
"180201160702",57.7021646818
"180400130102",109.15531281
"180101090104",116.245760791
"180201290602",64.5213735611
"180101100604",119.951510179
"180400130204",154.830163484
"180101100602",119.971858645
"180101100507",109.556590074
"180101100503",88.7413550418
"180201110104",50.8995623825
"180400130101",53.5782019306
"180201110105",63.1214390903
"180201620301",55.2359200578
"180201290601",43.2941978707
"180201290303",60.7186394685
"180101090202",430.337777905
"180201290104",100.044195211
"180201620308",142.758037295
"180101090103",99.1309040265
"180201620102",114.193535449
"180201290603",152.085333573
"180201110301",70.229600203
"180201630302",362.645333546
"180201620305",68.0597654903
"180201630301",70.1220883966
"180101090108",114.176629316
"180201160704",239.052666664
"180201610401",43.4219742528
"180201290304",150.19008372
"180201290504",51.5593757599
"180101090105",104.181284884
"180201290703",124.864592323
"180201620302",82.8925552228
"180101100301",82.3893106806
"180201610402",225.30490498
"180101100601",105.27489675
"180101100501",41.4979405555
"180201041008",134.652290457
"180201290302",59.7449665016
"180201620101",66.937567177
"180201620307",102.493826354
"180201041005",71.7553258075
"180201610302",121.444480286
"180101100411",59.9029674153
"180101090107",124.177079894
"180201610101",58.6116025622
"180201610303",117.312028208
"180201290501",57.8418854466
"180201620306",97.1498442045
"180201290202",78.7887841846
"180201290702",118.211867684
"180201041001",52.9183928396
"180201290503",51.3689999356
"180201290401",41.304864424
"180201620304",84.218768049
"180201041006",63.7378686362
"180201160601",45.0500677831
"180201280604",120.096467437
"180201041002",47.4981203282
"180201290402",61.6013586114
"180201290701",66.1434570972
"180201160603",49.6685848135
"180201610301",86.18832034
"180201160701",132.095336453
"180101100502",94.0707203728
"180201290205",125.221498946
"180201610102",106.665375166
"180201290403",90.3032999426
"180201290203",82.953995323
"180201280502",40.7008037322
"180101080906",277.353592537
"180101080401",96.6582977865
"180101080503",121.330396055
"180101080502",89.3917298609
"180201290201",55.1065479904
"180201610204",141.429756848
"180201610202",64.7607594561
"180101080501",84.881455292
"180101100410",85.7979654805
"180201280207",78.5872495696
"180201280504",77.4075532352
"180201160309",48.1609091993
"180201041003",151.937576601
"180201160303",115.254160396
"180201160302",75.3248253362
"180201040805",43.8825474217
